Metal Scale From 2" to 9":

x-range: 0.00E0; 3.26E3
scale: linear

y-range: 2.44E3; 0.00E0
scale: linear

points: 95
no sorting
8.56E2	6.25E2
8.29E2	6.66E2
7.95E2	7.23E2
7.70E2	7.74E2
7.44E2	8.36E2
7.24E2	8.89E2
7.11E2	9.39E2
6.97E2	1.00E3
6.87E2	1.06E3
6.83E2	1.12E3
6.81E2	1.17E3
6.83E2	1.23E3
6.88E2	1.29E3
6.97E2	1.35E3
7.12E2	1.41E3
7.25E2	1.46E3
7.44E2	1.51E3
7.62E2	1.56E3
7.85E2	1.61E3
8.09E2	1.65E3
8.39E2	1.70E3
8.73E2	1.75E3
9.08E2	1.79E3
9.41E2	1.83E3
9.78E2	1.86E3
1.01E3	1.89E3
1.03E3	1.91E3
1.42E3	2.10E3
1.47E3	2.11E3
1.52E3	2.12E3
1.58E3	2.13E3
1.65E3	2.13E3
1.72E3	2.13E3
1.80E3	2.12E3
1.86E3	2.10E3
1.92E3	2.09E3
2.30E3	1.87E3
2.34E3	1.83E3
2.38E3	1.80E3
2.41E3	1.76E3
2.44E3	1.71E3
2.47E3	1.67E3
2.49E3	1.64E3
2.51E3	1.59E3
2.53E3	1.55E3
2.54E3	1.51E3
2.56E3	1.47E3
2.57E3	1.42E3
2.57E3	1.38E3
2.58E3	1.33E3
2.58E3	1.29E3
2.58E3	1.25E3
2.58E3	1.21E3
2.57E3	1.16E3
2.56E3	1.11E3
2.55E3	1.06E3
2.53E3	1.02E3
2.51E3	9.71E2
2.48E3	9.18E2
2.46E3	8.77E2
2.43E3	8.44E2
2.40E3	8.08E2
2.37E3	7.71E2
2.34E3	7.39E2
2.30E3	7.11E2
2.28E3	6.91E2
2.24E3	6.65E2
2.19E3	6.39E2
2.15E3	6.17E2
2.10E3	5.98E2
2.05E3	5.81E2
2.00E3	5.70E2
1.95E3	5.61E2
1.89E3	5.55E2
1.84E3	5.54E2
1.78E3	5.57E2
1.74E3	5.63E2
1.70E3	5.70E2
1.65E3	5.81E2
1.61E3	5.94E2
1.56E3	6.12E2
1.52E3	6.33E2
1.48E3	6.57E2
1.43E3	6.85E2
1.39E3	7.18E2
1.35E3	7.55E2
1.31E3	7.88E2
1.29E3	8.18E2
1.27E3	8.43E2
1.26E3	8.58E2
1.25E3	8.76E2
1.24E3	8.97E2
1.23E3	9.23E2
1.22E3	9.51E2
1.21E3	9.85E2

Left Outter Involute of Wabble Wrap

x-range: 0.00E0; 3.26E3
scale: linear

y-range: 2.44E3; 0.00E0
scale: linear

points: 104
no sorting
8.08E2	6.09E2
7.97E2	6.20E2
7.90E2	6.31E2
7.81E2	6.54E2
7.76E2	6.74E2
7.70E2	6.86E2
7.61E2	7.04E2
7.42E2	7.41E2
7.21E2	7.84E2
7.00E2	8.36E2
6.84E2	8.83E2
6.69E2	9.35E2
6.60E2	9.76E2
6.53E2	1.01E3
6.47E2	1.05E3
6.42E2	1.10E3
6.39E2	1.18E3
6.40E2	1.23E3
6.44E2	1.28E3
6.51E2	1.33E3
6.60E2	1.38E3
6.68E2	1.42E3
6.78E2	1.46E3
6.92E2	1.50E3
7.08E2	1.54E3
7.25E2	1.58E3
7.45E2	1.62E3
7.64E2	1.66E3
7.91E2	1.71E3
8.16E2	1.74E3
8.43E2	1.78E3
8.77E2	1.82E3
9.06E2	1.85E3
9.33E2	1.88E3
9.63E2	1.91E3
1.28E3	2.11E3
1.32E3	2.12E3
1.37E3	2.13E3
1.43E3	2.15E3
1.48E3	2.16E3
1.55E3	2.17E3
1.62E3	2.17E3
1.69E3	2.17E3
1.77E3	2.17E3
1.85E3	2.15E3
1.91E3	2.14E3
1.97E3	2.12E3
2.02E3	2.10E3
2.06E3	2.08E3
2.37E3	1.87E3
2.40E3	1.84E3
2.43E3	1.80E3
2.46E3	1.76E3
2.49E3	1.71E3
2.53E3	1.66E3
2.55E3	1.61E3
2.58E3	1.55E3
2.60E3	1.49E3
2.61E3	1.43E3
2.62E3	1.37E3
2.62E3	1.32E3
2.62E3	1.27E3
2.62E3	1.22E3
2.61E3	1.16E3
2.60E3	1.10E3
2.58E3	1.04E3
2.56E3	9.84E2
2.54E3	9.38E2
2.52E3	8.93E2
2.49E3	8.52E2
2.46E3	8.11E2
2.44E3	7.85E2
2.41E3	7.53E2
2.38E3	7.21E2
2.35E3	6.94E2
2.31E3	6.64E2
2.27E3	6.40E2
2.23E3	6.11E2
2.18E3	5.87E2
2.14E3	5.69E2
2.08E3	5.49E2
2.04E3	5.35E2
1.99E3	5.25E2
1.94E3	5.18E2
1.88E3	5.14E2
1.84E3	5.13E2
1.80E3	5.14E2
1.76E3	5.18E2
1.70E3	5.27E2
1.65E3	5.39E2
1.59E3	5.55E2
1.55E3	5.73E2
1.49E3	6.00E2
1.44E3	6.27E2
1.39E3	6.63E2
1.35E3	6.96E2
1.32E3	7.25E2
1.28E3	7.61E2
1.25E3	7.96E2
1.23E3	8.30E2
1.20E3	8.64E2
1.18E3	9.00E2
1.17E3	9.24E2
1.16E3	9.56E2
